log_count,Latitude,Longitude,Corn,soybeans,S_Grains,All_Grasslands,Forests_All,Water,Developed,Wetlands,year
3.817712326,43.55459,-88.44364,0.2320224,0.068346697,0.021636757,0.418353061,0.065546646,0,0.045819015,0.107420135,2006
3.198673118,43.63786,-89.01669,0.41798268,0.103667855,0.031074885,0.161742231,0.079852267,0.083545593,0.020249618,0.050687723,2006
4.410371108,43.53025,-89.34306,0.188057041,0.035650624,0.004583652,0.243824803,0.326457856,0.003183091,0.003692386,0.146167558,2006
3.054001182,43.44494,-88.71247,0.364574048,0.188845027,0.030816249,0.195212021,0.051190628,0.00012734,0.040876098,0.085445053,2006
3.04690056,43.46996,-89.31557,0.276511776,0.040738383,0.015404201,0.292934437,0.248122215,0,0.014258434,0.066454488,2006
3.020424886,42.88504,-89.02798,0.452377917,0.147775086,0.020910366,0.103531812,0.122019635,0.060818564,0.017595308,0.029453015,2006
3.095577609,43.30954,-88.70502,0.249204531,0.283059692,0.014000255,0.292478045,0.021254932,0,0.066437572,0.042891689,2006
3.100092289,43.3291,-88.86055,0.457277474,0.281675793,0.015535464,0.130141347,0.04864383,0,0.019483,0.028778811,2006
3.056356895,43.33764,-89.44057,0.674643585,0.14956721,0.007510183,0.088721996,0.004455193,0,0.039078411,0.001527495,2006
3.037353948,43.30247,-89.54295,0.275308799,0.058066981,0.006876353,0.224500191,0.175474341,0,0.089647269,0.1175347,2006
3.206803244,43.23443,-88.73848,0.233070265,0.292897149,0.014002037,0.214994908,0.057790224,0.005473523,0.056262729,0.047861507,2006
1.458615023,43.14622,-89.52392,0.411075748,0.244048377,0.034373011,0.231954169,0.010821133,0,0.028007638,0.002928071,2006
3.005682604,43.12735,-88.9016,0.28717034,0.212638553,0.048286406,0.198369219,0.074276978,0.007262072,0.02458912,0.129061027,2006
2.724579503,43.07014,-89.7307,0.028545941,0.057219319,0.000509749,0.338600739,0.493182108,0,0.004205429,0.022046642,2006
2.856470206,42.9881,-89.12135,0.293481029,0.345683728,0.035395977,0.150369239,0.069136746,0.000636618,0.03692386,0.027374586,2006
3.478158423,42.94686,-88.63075,0.212730745,0.103882877,0.023169955,0.318141311,0.187269255,0.001273074,0.020878421,0.110120942,2006
3.860729711,42.90805,-89.56679,0.303080448,0.137092668,0.009037678,0.408604888,0.087703666,0,0.00509165,0.023803462,2006
3.303216973,42.87176,-88.70782,0.520050923,0.176957352,0.017695735,0.162316996,0.050286442,0,0.016931891,0.028898791,2006
3.363841595,42.81778,-89.12384,0.306047104,0.27383832,0.038319542,0.17555697,0.099172502,0.002291534,0.022406111,0.053214513,2006
3.602776755,42.77168,-89.2444,0.400381922,0.284659453,0.021514959,0.153660089,0.040992998,0.000127307,0.026225334,0.03742839,2006
3.04927304,42.81399,-89.73404,0.119271894,0.084139511,0.011838086,0.606288187,0.126909369,0,0.012092668,0.00407332,2006
3.553918469,42.73775,-89.3534,0.331084521,0.04098778,0.010692464,0.293533605,0.229378819,0.000254582,0.026731161,0.047352342,2006
3.36729583,42.65428,-88.85764,0.528842481,0.342416911,0.013116007,0.028906151,0.029924869,0.00012734,0.025595314,0.004074876,2006
4.21508618,42.53145,-89.08205,0.456073338,0.154570919,0.003183091,0.150496562,0.045454545,0,0.10898905,0.017697988,2006
3.131136911,43.3416,-89.86888,0.33439531,0.060022939,0.005734676,0.379125781,0.140053524,0,0.015037594,0.01796865,2006
2.975529566,43.1728,-89.11628,0.447726983,0.243473832,0.031707628,0.149497008,0.022921177,0,0.028778811,0.05883102,2006
3.148453361,43.51662,-88.98664,0.448675497,0.118059093,0.030056037,0.192689761,0.039225675,0.000127356,0.030820173,0.124808966,2006
3.864931398,43.38099,-88.46093,0.285659705,0.112328069,0.024452369,0.422312787,0.052343352,0.000509424,0.024452369,0.04623026,2006
3.077312261,42.92189,-88.89015,0.210606833,0.179117797,0.004079551,0.105175931,0.120856706,0.009433962,0.044492606,0.288373279,2006
3.763522997,42.5573,-89.79423,0.292303772,0.209607543,0.004969419,0.382517839,0.061544343,0.000127421,0.009556575,0.016055046,2006
3.832979798,42.54322,-89.25804,0.321997198,0.170296777,0.032352567,0.280855942,0.089542733,0.000382117,0.021016431,0.064705133,2006
3.970291914,42.66608,-89.50551,0.584065165,0.235586102,0.007000127,0.124347715,0.003309151,0,0.017818506,0.002036401,2006
4.053522568,42.68768,-89.13044,0.490201069,0.235937898,0.054212268,0.149529142,0.024815475,0,0.010307966,0.009162637,2006
0.765467842,42.78461,-89.46213,0.410027997,0.222321201,0.037032324,0.136675999,0.074700942,0.004072283,0.013489438,0.063120387,2006
3.540959324,42.78895,-89.00104,0.549007128,0.120544807,0.04709776,0.101578411,0.093813646,0.001782077,0.041751527,0.007382892,2006
3.456316681,42.56453,-88.86518,0.184099885,0.270098102,0.058606192,0.189450885,0.022168429,0,0.215951077,0.001019238,2006
3.126760536,43.10145,-88.7753,0.206914147,0.092103585,0.009567547,0.254879449,0.088404133,0.067100395,0.032784794,0.222732491,2006
0.470003629,44.93342,-91.26773,0.163971992,0.170464672,0.05385105,0.22444303,0.171737747,0.023679185,0.046849141,0.084150223,2007
2.724579503,45.26847,-91.00759,0.123169023,0.06839893,0.001401095,0.08661317,0.526811871,0.002929563,0.002802191,0.147369762,2007
1.93874166,45.42214,-91.09543,0.261904762,0.080723198,0.02228164,0.229309906,0.184237331,0.000763942,0.015151515,0.139546728,2007
1.280933845,45.41381,-91.68441,0.399618321,0.137913486,0.001145038,0.255852417,0.097201018,0.003053435,0.007760814,0.03956743,2007
1.223775432,45.39483,-91.96903,0.379964358,0.14447556,0.02558554,0.241216904,0.125636456,0.005982688,0.004709776,0.005473523,2007
3.412796518,45.30666,-92.33407,0.073456397,0.075366009,0.00700191,0.250159134,0.457033736,0.012603437,0.029280713,0.043284532,2007
2.297572551,45.39993,-92.63593,0.00351922,0.009204115,0.005143476,0.199783433,0.481456416,0.019491067,0.177449919,0.006226313,2007
1.924248652,45.81549,-92.08828,0.242771621,0.097439817,0.003821169,0.137689466,0.376767291,0.020124825,0.001783212,0.062285059,2007
1.578978705,45.4206,-92.25039,0.176155904,0.122532162,0.002547446,0.298178576,0.344032607,0.005222265,0.000382117,0.014647816,2007
1.749199855,45.13453,-91.518,0.278746976,0.099325099,0.018591621,0.297083917,0.173309563,0,0.042786196,0.011969948,2007
2.901421594,43.94975,-88.07627,0.208884929,0.150458248,0.032459267,0.130346232,0.081211813,0.000636456,0.281568228,0.043279022,2007
2.00148,44.07326,-88.19332,0.417239623,0.08250573,0.087853323,0.273109244,0.044435956,0.000636618,0.026610644,0.02890247,2007
1.526056303,44.20521,-88.17382,0.466199873,0.104519414,0.098663272,0.245066836,0.003182686,0,0.033354551,0.005219605,2007
0.955511445,44.31351,-88.05639,0.181019108,0.098980892,0.101401274,0.485605096,0.051847134,0.000127389,0.024840764,0.03388535,2007
1.011600912,43.86429,-87.95808,0.146332145,0.096790627,0.028145695,0.319918492,0.184921039,0.014518594,0.02050433,0.160850739,2007
2.014903021,43.89198,-88.25809,0.276766391,0.105537874,0.051177594,0.362316996,0.09624443,0.000763845,0.009420751,0.077275621,2007
0.916290732,43.73221,-88.28172,0.20392057,0.101960285,0.044679226,0.483452138,0.06453666,0.000254582,0.017820774,0.054607943,2007
0.300104592,43.69762,-88.50217,0.368722916,0.157405047,0.054422636,0.227886821,0.056844252,0,0.011088453,0.014147336,2007
2.140066163,43.75657,-88.7211,0.373217923,0.202520367,0.07790224,0.156440937,0.0348778,0.005855397,0.017057026,0.05537169,2007
2.1690537,43.85143,-88.72584,0.403004073,0.272021385,0.078665988,0.101323829,0.011965377,0,0.016293279,0.029276986,2007
2.501435952,43.97584,-88.76653,0.186473061,0.066870462,0.049165711,0.331804866,0.140873774,0.001401095,0.023563877,0.172844224,2007
2.541601993,44.09828,-88.77895,0.341270852,0.230103145,0.037947281,0.228065707,0.091557367,0,0.017827582,0.021265758,2007
2.180417459,44.1164,-88.61894,0.373727088,0.160259674,0.152876782,0.245799389,0.024439919,0,0.004837067,0.016929735,2007
0.667829373,43.79205,-87.86089,0.332824039,0.107843137,0.070664629,0.281894576,0.119684237,0.001145913,0.018207283,0.036414566,2007
0.741937345,43.70301,-87.89094,0.32306125,0.290334904,0.082388896,0.196740099,0.047370432,0.000891379,0.021393098,0.011205909,2007
1.713797928,43.76166,-88.96199,0.556955581,0.063128421,0.039455263,0.069619448,0.06058292,0,0.006363752,0.018200331,2007
2.49732917,44.19874,-88.55292,0.172949567,0.040499236,0.024961793,0.501528273,0.051706572,0.00063678,0.075140092,0.037697402,2007
4.085976313,44.40788,-88.70956,0.161442406,0.181574924,0.043832824,0.188200815,0.129204893,0.012996942,0.032747197,0.179281346,2007
2.90416508,44.48091,-88.47769,0.35709739,0.228644176,0.064035646,0.164990452,0.07332909,0,0.021769574,0.041247613,2007
2.256541154,44.35789,-88.31208,0.260282695,0.196740099,0.071947027,0.383038329,0.030434229,0.001655418,0.031325608,0.014771425,2007
2.957511061,44.34281,-88.03649,0.180787361,0.094152121,0.147025099,0.384507581,0.086253026,0.000637024,0.017964072,0.009300548,2007
2.995732274,44.50104,-87.81593,0.371803028,0.037791068,0.07723629,0.325995674,0.049242906,0.000127243,0.034864487,0.082707724,2007
2.224623552,44.57452,-87.8051,0.404761905,0.160300484,0.128342246,0.220524573,0.033740769,0,0.018843901,0.009167303,2007
2.261763098,44.58916,-87.62767,0.291353623,0.064561314,0.079714759,0.423532408,0.035400484,0,0.023557876,0.05921304,2007
0.615185639,44.72972,-87.62077,0.331464254,0.070345355,0.110997834,0.320759526,0.021027144,0.000509749,0.046769466,0.012233975,2007
0.667829373,44.82925,-87.48008,0.119287078,0.032081477,0.060725652,0.32068746,0.05537874,0.001400382,0.026734564,0.293189052,2007
1.931521412,43.92055,-87.82775,0.234657499,0.052839318,0.03794245,0.505856888,0.070664629,0.000509295,0.028138528,0.028393175,2007
1.011600912,44.24048,-87.72187,0.242620865,0.084732824,0.093002545,0.330916031,0.081933842,0.002035623,0.023155216,0.115267176,2007
3.113515309,44.13267,-87.90266,0.235586102,0.078783251,0.101056383,0.507572865,0.022018582,0.000127275,0.011836579,0.020745832,2007
2.839078464,44.36898,-87.64397,0.19893089,0.042000764,0.077128675,0.283823342,0.036018837,0,0.021254932,0.315896653,2007
2.824350657,43.99949,-88.02267,0.194426772,0.045298384,0.033973788,0.151037028,0.18857361,0.001399669,0.017432243,0.335157145,2007
1.791759469,43.41051,-87.87364,0.097020626,0.041762159,0.07626687,0.26254138,0.055895085,0.000509295,0.366182837,0.024064171,2007
3.16758253,43.26719,-87.92453,0.097730789,0.019597731,0.019210933,0.284682826,0.300283651,0.004383703,0.089092316,0.132929345,2007
4.189654742,44.51011,-88.8696,0.323233609,0.106429026,0.007765754,0.332272438,0.145003183,0.000127307,0.006365372,0.055887969,2007
4.871373227,44.43665,-89.14292,0.234080489,0.07195619,0.003183902,0.229750382,0.319409068,0.00356597,0.007768721,0.082144677,2007
3.417726684,44.28068,-88.94526,0.29956732,0.045304149,0.005090354,0.294349707,0.22575719,0.000254518,0.030160346,0.068083482,2007
4.855928904,44.69645,-91.16533,0.365453157,0.13938391,0.008019348,0.378182281,0.033350305,0.001782077,0.010056008,0.003564155,2007
5.197114861,44.74451,-91.50624,0.237870877,0.202470393,0.007003693,0.266012989,0.226028269,0.002546797,0.005602954,0.013243346,2007
0.916290732,44.65421,-91.82744,0.441303794,0.163356252,0.010822511,0.1706137,0.158517953,0,0.00280112,0.015024191,2007
2.186051277,44.64528,-92.03682,0.279128995,0.17623838,0.005857634,0.25467974,0.157646759,0.00025468,0.041512798,0.01986502,2007
0.854415328,44.65829,-92.25626,0.345741968,0.337965324,0.002167262,0.193523712,0.032891382,0.000127486,0.025752167,0.00063743,2007
4.600157644,44.76662,-92.33347,0.157888041,0.032061069,0.016412214,0.453435115,0.26437659,0.001145038,0.021755725,0.008015267,2007
6.216606101,44.70361,-92.41851,0.324971349,0.256717178,0.017063543,0.279256335,0.054374125,0.00012734,0.021775118,0.00012734,2007
3.865979067,44.77628,-92.51353,0.225531373,0.101820033,0.004963727,0.241949854,0.348733613,0.00025455,0.025836833,0.007763778,2007
0.667829373,44.90932,-92.60857,0.277034773,0.199974526,0.006495988,0.27741689,0.198063941,0,0.004712775,0.003439052,2007
0.641853886,45.0355,-92.53794,0.364689409,0.304098778,0.002545825,0.175534623,0.037296334,0.001145621,0.010437882,0.001782077,2007
1.87946505,45.0554,-92.37482,0.218332272,0.073711012,0.008911521,0.232336092,0.393761935,0.002546149,0.00547422,0.00700191,2007
4.564348191,45.1359,-92.25685,0.290499236,0.113728986,0.020249618,0.312913907,0.210519613,0.00063678,0.00585838,0.00356597,2007
0.09531018,45.1397,-91.97334,0.142130042,0.049115664,0.014632905,0.367985749,0.369258175,0,0.006107647,0.009034228,2007
4.226833745,44.96462,-91.89414,0.225970719,0.07982177,0.001527689,0.13863781,0.315085933,0.131381286,0.016677276,0.039083386,2007
3.113515309,44.94411,-91.85517,0.397302112,0.49885467,0.00114533,0.064392975,0.014762026,0,0.001018071,0.0021634,2007
0.336472237,44.8397,-91.76613,0.348351788,0.390479827,0.013745704,0.12345679,0.034491536,0.00025455,0.00127275,0.052819142,2007
3.743604354,42.78041,-89.31344,0.162372449,0.098979592,0.070535714,0.18252551,0.053061224,0.01505102,0.28877551,0.013392857,2007
1.064710737,42.75553,-89.29868,0.304918451,0.184505607,0.025229358,0.329765545,0.019240571,0.000382263,0.013251784,0.097349643,2007
3.042138646,42.6483,-89.20907,0.514002037,0.096741344,0.059699593,0.247199593,0.012092668,0,0.02558554,0.005982688,2007
2.711377991,42.6719,-89.10584,0.702355188,0.112921706,0.003055379,0.101845958,0.015149586,0.000127307,0.02444303,0.005601528,2007
2.772588722,42.57198,-88.79052,0.606724401,0.130157922,0.016174223,0.150025471,0.007386653,0.000127356,0.037952114,0.005348956,2007
3.325036021,42.61068,-88.84562,0.423771952,0.420335963,0.001018071,0.043649784,0.064902011,0.000381777,0.009544413,0.00992619,2007
2.35612586,42.65941,-88.9142,0.639164757,0.215304304,0.039470334,0.044690604,0.007384772,0.000127324,0.019353196,0.001273237,2007
2.251291799,42.72307,-89.21836,0.615521855,0.132152415,0.044220721,0.149483879,0.00229387,0,0.008410858,0.004842615,2007
2.180417459,42.57525,-89.36904,0.309014515,0.07868602,0.036669213,0.247262541,0.148459384,0.007639419,0.031194296,0.095620066,2007
2.687847494,42.54446,-89.42958,0.496054976,0.166581827,0.020234156,0.25439043,0.0330873,0,0.011326037,0.000509035,2007
3.310543013,42.594,-89.62174,0.20539921,0.092194066,0.004584235,0.193683942,0.013370686,0,0.326372087,0.00025468,2007
4.308110952,42.7072,-89.71978,0.221472236,0.053234845,0.016046867,0.516174223,0.136653082,0,0.011207336,0.002165053,2007
3.438814245,42.74151,-89.63514,0.315561776,0.165288205,0.005216949,0.325613946,0.129405777,0,0.021885736,0.002544853,2007
2.87356464,42.69742,-89.46214,0.428935303,0.14225675,0.022414671,0.319791136,0.024452369,0,0.019230769,0.002165053,2007
2.747270914,42.62993,-89.24728,0.397708466,0.162062381,0.011584978,0.178485041,0.034373011,0,0.143093571,0.006365372,2007
1.446918983,43.72676,-89.1777,0.1593078,0.007507316,0.003181066,0.158544344,0.17177758,0.002163125,0.000890699,0.466471561,2007
2.694627181,43.23891,-89.08542,0.509931245,0.147058824,0.041634836,0.189584925,0.024446142,0.000127324,0.012350395,0.045199898,2007
4.575741375,43.17107,-89.10938,0.553814801,0.119602598,0.047255127,0.203286206,0.017450006,0,0.02814928,0.010826646,2007
3.091042453,43.0455,-89.19994,0.450835353,0.154572121,0.023466395,0.207499043,0.063639842,0.00025507,0.04667772,0.010967989,2007
4.327438444,42.96302,-89.16965,0.417589411,0.307623775,0.003945526,0.148275423,0.066055746,0.000127275,0.011200204,0.022654957,2007
3.020424886,42.9657,-89.28812,0.288441955,0.087576375,0.049007128,0.166878819,0.07790224,0.201374745,0.061099796,0.019857434,2007
3.906004933,42.89253,-89.28991,0.500190864,0.192518132,0.007634559,0.16986894,0.057768164,0,0.007634559,0.045552869,2007
1.047318994,42.84606,-88.75566,0.286950987,0.07281986,0.004837683,0.20547422,0.078930617,0.000763845,0.244812222,0.040101846,2007
3.939638172,42.65102,-88.60175,0.566136219,0.12718014,0.026607257,0.122469764,0.006238065,0.000763845,0.075493316,0.002291534,2007
2.4765384,42.69141,-88.45186,0.634258081,0.158819038,0.009289896,0.044413337,0.071901247,0.000636294,0.039704759,0.016034614,2007
5.684769535,42.79001,-88.3532,0.202521972,0.122786906,0.018851102,0.258056299,0.262769074,0.008661317,0.02649344,0.067379952,2007
3.039749159,42.95955,-88.24775,0.115173908,0.053127787,0.033889667,0.418652058,0.154159766,0.002420691,0.126003313,0.055038858,2007
3.202746443,42.98814,-88.36037,0.031568228,0.041878819,0.006491853,0.442209776,0.296843177,0.000636456,0.054735234,0.069246436,2007
4.416428061,42.8769,-88.41584,0.035382461,0.088837979,0.051673667,0.474354079,0.266386662,0.001781851,0.010945654,0.026091383,2007
3.271468275,42.5908,-90.53725,0.425280041,0.107433809,0.018075356,0.39142057,0.003182281,0,0.011965377,0.001909369,2007
5.812487392,42.79894,-90.52224,0.185010816,0.205496883,0.010433897,0.525766637,0.029138567,0,0.010306655,0.000381728,2007
4.12552018,42.87734,-90.50681,0.216959511,0.052966641,0.002037179,0.60236822,0.097784568,0.000127324,0.008658009,0.000254647,2007
1.808288771,42.96663,-90.62705,0.329175153,0.182662933,0.01336558,0.387092668,0.004837067,0,0.049389002,0.000509165,2007
4.936270879,42.97344,-90.50314,0.393175452,0.215686275,0.008530685,0.30188439,0.016934046,0,0.023045582,0,2007
4.746669748,43.03848,-90.48712,0.07805934,0.041894817,0.000891379,0.28460461,0.553928435,0,0.008531771,0.001528078,2007
4.338597077,42.8961,-90.40351,0.52640285,0.168342028,0.003690037,0.272935488,0.002544853,0,0.00432625,0,2007
4.226103552,42.82548,-90.39752,0.383723892,0.263754457,0.004457463,0.269994906,0.04979623,0.000127356,0.001273561,0.000254712,2007
3.645449896,42.87101,-90.28043,0.165839379,0.06211022,0.021509482,0.551355479,0.156166476,0,0.007000127,0.000890925,2007
3.790984677,42.85552,-90.15444,0.121767928,0.068908419,0.002165329,0.677620685,0.068908419,0.000254745,0.018978474,0.001273723,2007
5.460648778,42.84408,-89.87546,0.112143585,0.049643585,0.003436864,0.564918534,0.212958248,0.002800407,0.010437882,0.013110998,2007
1.916922612,43.25615,-89.94561,0.341609371,0.062897886,0.018334607,0.419276802,0.088871912,0.000254647,0.01426025,0.015024191,2007
3.604138226,43.39477,-90.00672,0.326543603,0.178230426,0.006110757,0.249522597,0.201654997,0,0.008784214,0.000381922,2007
4.611649152,43.44397,-89.87248,0.263996939,0.083662798,0.01045785,0.257875271,0.257620202,0.022701186,0.015431705,0.045147303,2007
4.394449155,43.35834,-89.82642,0.314911499,0.120718197,0.005348275,0.217751178,0.296192538,0,0.008659111,0.003692856,2007
1.78339122,43.30065,-89.84765,0.355832909,0.042282221,0.02279674,0.382450331,0.135888945,0,0.00815079,0.021268467,2007
2.472327868,43.27821,-89.79509,0.49592668,0.054862525,0.046843177,0.245799389,0.084139511,0,0.012601833,0.004455193,2007
4.12147323,44.62991,-89.24729,0.076041269,0.019233219,0.009298179,0.213348618,0.361355241,0.041778117,0.00993504,0.209145332,2007
4.273884476,44.6548,-90.65927,0.152926209,0.038549618,0.028753181,0.369083969,0.319211196,0.006870229,0.004961832,0.018956743,2007
5.40222683,44.76891,-90.659,0.224965008,0.06667515,0.06285787,0.257539127,0.318997328,0.00432625,0.006107647,0.009543199,2007
6.005490719,44.4539,-90.21911,0.057288351,0.031190325,0.040483768,0.254487588,0.475111394,0.001782304,0.005601528,0.068364099,2007
6.055612367,44.45282,-90.1309,0.161717854,0.039123232,0.005352364,0.347521346,0.271568752,0.000892061,0.065375303,0.028928253,2007
5.167923903,44.45337,-90.05911,0.165499682,0.088860598,0.006874602,0.152005092,0.487969446,0.002928071,0.006747295,0.01795035,2007
2.116255515,43.20804,-88.37636,0.053857907,0.055895085,0.005984212,0.288897377,0.344665139,0.004074357,0.007894067,0.189584925,2007
1.749199855,43.33479,-88.36224,0.128165967,0.129311442,0.024054983,0.285605193,0.085274278,0.001145475,0.064273896,0.153875525,2007
1.894616855,43.42459,-88.30166,0.252259132,0.202621866,0.026855034,0.300623648,0.100929108,0.00025455,0.039837088,0.046837215,2007
1.423108334,43.42801,-88.1163,0.126878981,0.067006369,0.007898089,0.235923567,0.186242038,0.004968153,0.087898089,0.209936306,2007
2.202764758,42.59951,-88.28623,0.358670741,0.140819964,0.00522027,0.150878533,0.2179781,0.035395977,0.043544691,0.013114337,2007
2.962692419,42.53916,-88.04165,0.271570374,0.150038178,0.103079664,0.184016289,0.136294222,0.023288369,0.067701705,0.008399084,2007
2.789322921,42.6107,-87.88198,0.168342028,0.218857361,0.092887136,0.270390635,0.044789413,0.001781397,0.146329049,0.001654154,2007
1.62924054,42.7359,-87.94308,0.193027103,0.172159308,0.12813335,0.1238071,0.080544599,0.000763456,0.123679857,0.010815625,2007
4.043928076,42.73487,-88.07137,0.408911521,0.186887333,0.104646722,0.156842775,0.05537874,0.010693826,0.042011458,0.003819223,2007
3.063390922,42.73898,-88.20385,0.236925818,0.175849345,0.014123934,0.187046698,0.240361369,0.007889044,0.07583662,0.022012979,2007
2.694627181,43.45907,-87.98032,0.195215067,0.069737847,0.058030033,0.29409519,0.194451514,0.026851616,0.02087045,0.086281497,2007
3.386083744,43.24799,-88.0335,0.196205755,0.074357016,0.029793736,0.365164248,0.184237331,0.018334607,0.021135727,0.063152534,2007
4.229749199,42.99318,-88.605,0.122789159,0.051787759,0.011706324,0.250286296,0.140348645,0.033719303,0.019849854,0.341264792,2007
1.410986974,42.89511,-88.6216,0.504201681,0.090909091,0.039215686,0.152788388,0.070028011,0.005984212,0.018716578,0.04456328,2007
3.568123253,42.90447,-88.7795,0.368749205,0.164015778,0.014632905,0.175340374,0.064512024,0.024812317,0.022267464,0.149382873,2007
4.869455681,43.14415,-88.60651,0.174898167,0.148803462,0.023294297,0.36990835,0.039587576,0.000509165,0.108197556,0.096104888,2007
3.764682418,43.11709,-88.84506,0.42345443,0.315615041,0.029063098,0.124920331,0.039515615,0,0.021669853,0.021669853,2007
2.1102132,43.22687,-88.84023,0.410416401,0.218897237,0.003947536,0.146186171,0.072583726,0.000764039,0.011969948,0.101489876,2007
6.843483389,43.18126,-88.88412,0.385173863,0.227741689,0.005094892,0.091325946,0.098331423,0.069035792,0.020761686,0.081390906,2007
4.707726774,43.2525,-90.22717,0.310415075,0.073593074,0.006111536,0.227782022,0.335243188,0,0.009803922,0.011331805,2007
6.657368991,43.47836,-90.21275,0.18154042,0.053978358,0.000891152,0.357479313,0.351750477,0,0.003055379,0.003309994,2007
7.785720897,43.42315,-90.4436,0.147043833,0.104230377,0.000382263,0.480122324,0.215341488,0,0.022426096,0.000382263,2007
6.87373303,43.28635,-90.6358,0.125668449,0.062006621,0.003437739,0.32556659,0.423351159,0.000381971,0.016806723,0.008276038,2007
6.840279114,43.26553,-90.73403,0.180302838,0.05853162,0.001145184,0.292912584,0.381727955,0,0.026339229,0.002163125,2007
6.626121545,43.16924,-90.70359,0.028647823,0.008658009,0.000254647,0.148459384,0.542908072,0.101094983,0.022918258,0.090909091,2007
3.90499839,43.10094,-90.8437,0.088815371,0.037791068,0.002035882,0.178266955,0.451329686,0.057259193,0.013360478,0.13436824,2007
7.52752499,43.03148,-90.99644,0.124490316,0.037716616,0.000891947,0.216233435,0.282747197,0.11990316,0.017584098,0.16577472,2007
2.374905755,44.00262,-91.41279,0.354477137,0.105464272,0.016685773,0.12023946,0.141638008,0.061902942,0.035536874,0.109030697,2007
5.877035256,44.10575,-91.45386,0.287350471,0.121532196,0.007508272,0.321328582,0.19928735,0.001908883,0.01539832,0.009035378,2007
6.165417854,44.27299,-91.48807,0.175429663,0.034500318,0.014131127,0.33265436,0.323488224,0.021514959,0.009802673,0.040865691,2007
5.847882819,42.79527,-88.53234,0.193380013,0.132017823,0.014894971,0.274602164,0.206365372,0.032336092,0.027371101,0.085041375,2007
5.162497643,44.54772,-91.45944,0.433736474,0.039465309,0.014131127,0.287205602,0.167791216,0.000254615,0.013494589,0.005728835,2007
5.283203729,42.78252,-88.42504,0.190530737,0.096729031,0.076110475,0.27618684,0.109838361,0.014254805,0.143566247,0.036782487,2007
4.585987367,44.56065,-91.68314,0.159495927,0.03385947,0.026476578,0.343813646,0.182662933,0.002545825,0.155804481,0.021639511,2007
3.478158423,42.70111,-89.91011,0.182431572,0.045066836,0.003437301,0.644302992,0.07982177,0,0.008656906,0.001654997,2007
5.716204995,44.40688,-91.80224,0.13110998,0.060081466,0.006619145,0.181899185,0.474923625,0.018202648,0.004200611,0.07586558,2007
3.301377046,42.69742,-90.01271,0.173558977,0.066929635,0.025066802,0.595877338,0.09263265,0,0.006743861,0.000254485,2007
6.042632834,44.26614,-91.87489,0.166645449,0.021769574,0.007383832,0.092170592,0.28975175,0.263399109,0.012221515,0.104137492,2007
2.649714624,42.66802,-90.16805,0.512493626,0.143804182,0.007649159,0.253442121,0.004079551,0,0.018867925,0.000509944,2007
2.451005098,42.66762,-90.36869,0.330997579,0.099757931,0.006497643,0.491145369,0.033125239,0.000891833,0.014906357,0.002293286,2007
6.027072975,42.57218,-90.43204,0.64939529,0.173647358,0.005856143,0.108975175,0,0.000127307,0.024824952,0,2007
3.676300672,42.55869,-90.31092,0.3090238,0.133256968,0.006491027,0.326842306,0.140893471,0,0.01616393,0.000636375,2007
4.010056746,42.79167,-90.735,0.231483838,0.169763299,0.012598626,0.512471367,0.031560193,0.000254518,0.012598626,0.000381777,2007
2.174751721,43.55936,-88.92251,0.319287078,0.064544876,0.042775302,0.172756206,0.025079567,0.062635264,0.171610439,0.093952896,2007
2.93385687,43.46603,-88.80229,0.142239186,0.101145038,0.028753181,0.436132316,0.032951654,0.005343511,0.160305344,0.036132316,2007
1.547562509,43.42117,-88.54472,0.227741689,0.257164692,0.019233219,0.335753407,0.074767546,0.005094892,0.027512419,0.026111323,2007
3.341093458,43.2684,-88.5219,0.185661531,0.139946517,0.025467974,0.366611486,0.188463008,0,0.024576595,0.028778811,2007
3.471966453,43.2699,-88.72727,0.519093686,0.134801426,0.009419552,0.250254582,0.033223014,0,0.016293279,0.010437882,2007
3.236715743,43.41829,-88.94457,0.454348657,0.062523876,0.013116007,0.228065707,0.043422896,0.005984974,0.021520438,0.15662804,2007
2.7047113,43.33593,-88.85306,0.489163692,0.18600204,0.013895971,0.144314125,0.049847017,0.003187149,0.028046915,0.068842427,2007
3.216873822,43.25615,-88.94406,0.357652152,0.200025465,0.030685001,0.114336644,0.123758594,0.014514897,0.008276038,0.129488159,2007
3.940610462,43.3419,-89.12285,0.382412828,0.252099771,0.04517689,0.113133113,0.040595571,0.000254518,0.015271061,0.124713668,2007
4.172847624,43.33198,-89.30894,0.550986633,0.083131763,0.066454488,0.137237428,0.046849141,0.032463399,0.024315722,0.009166136,2007
2.517696473,43.44077,-89.3333,0.296970468,0.066827902,0.058681263,0.14447556,0.299516293,0.00814664,0.010819756,0.08095723,2007
4.568506202,43.61756,-89.2985,0.187802394,0.059332824,0.011204482,0.358161446,0.279348103,0.021135727,0.010822511,0.017697988,2007
5.675554453,43.76434,-89.30613,0.134216223,0.026614033,0.024576595,0.234178021,0.228193047,0.017318222,0.017572902,0.273144021,2007
7.238676422,43.47147,-89.11624,0.342326292,0.08373632,0.013362179,0.140748282,0.203359633,0,0.006235683,0.172562993,2007
8.08671792,43.3293,-89.519,0.410880367,0.10294305,0.011976048,0.251369601,0.106892598,0.000637024,0.053892216,0.024461715,2007
