log_count,Latitude,Longitude,Corn,sorghum,soybeans,sunflower,sweet_corn,Barley,spring_wheat,winter_wheat,dbl_winwht_soybeans,rye,oats,millet,canola,alfalfa,sugarbeets,dry_beans,potatoes,other_crops,misc_vegs_fruits,peas,herbs,clover_wildflowers,sod_grass_seed,fallow_idle_cropland,apples,christmas_trees,open_water,dev_openspace,dev_lowintensity,dev_medintensity,dev_highintensity,barren,deciduous_forest,evergreen_forest,Mixed_forest,shrubland,grassland_herbaceous,pasture,woody_wetlands,herbaceous_wetlands,triticale,carrots,greens,strawberries,squash,dbl_winwht_corn,pumpkins,cabbage,cranberries,year
3.676300672,42.55869,-90.31092,0.3090238,0,0.133256968,0,0,0,0,0.0010182,0,0.0005091,0.004963727,0,0,0.068983072,0,0.002672776,0,0,0,0,0,0,0,0,0,0,0,0.063637521,0.016036655,0.000127275,0,0,0.140002546,0.00076365,0.000127275,0.000381825,0.00025455,0.117983963,0.000127275,0.0005091,0,0,0,0,0,0,0,0,0,2007
4.010056746,42.79167,-90.735,0.231483838,0,0.169763299,0,0.000127259,0.000254518,0,0.000127259,0,0,0.012216849,0,0,0.280987529,0,0.000890812,0.001018071,0,0.000509035,0,0,0,0,0,0,0,0.000254518,0.026215322,0.011962331,0.000381777,0,0.000254518,0.031432935,0.000127259,0,0.000127259,0.000127259,0.22359379,0.000381777,0,0,0,0,0,0,0,0,0,0,2007
2.174751721,43.55936,-88.92251,0.319287078,0,0.064544876,0,0.000127307,0,0,0.03742839,0,0,0.005346913,0,0,0.039719924,0,0.000636537,0,0.001782304,0.00050923,0.000254615,0,0,0,0.000381922,0,0,0.062635264,0.042775302,0.131508593,0.02991725,0.00547422,0.004710376,0.024824952,0.000254615,0,0.000891152,0.001273074,0.104774029,0.003564609,0.090388288,0,0,0,0,0,0,0,0.000381922,0,2007
2.93385687,43.46603,-88.80229,0.142239186,0,0.101145038,0,0.004452926,0.000254453,0.000508906,0.025954198,0,0,0.002035623,0,0,0.085750636,0,0.003180662,0.000508906,0.002290076,0.000381679,0.000763359,0,0,0,0,0,0,0.005343511,0.044274809,0.104707379,0.047201018,0.005725191,0.002671756,0.032951654,0,0,0.001017812,0.001653944,0.285368957,0.002544529,0.033587786,0,0,0,0,0,0,0,0.000127226,0,2007
1.547562509,43.42117,-88.54472,0.227741689,0,0.257164692,0,0.000382117,0,0,0.017704751,0,0.000509489,0.001018978,0,0,0.15170042,0,0,0,0.006113871,0,0,0,0,0,0,0,0,0.005094892,0.018468985,0.02649344,0.000636862,0,0.000382117,0.07171061,0.003056935,0,0.00165584,0.000382117,0.140746402,0.010699274,0.015412049,0,0,0,0,0,0,0,0,0,2007
3.341093458,43.2684,-88.5219,0.185661531,0,0.139946517,0,0.00012734,0.00025468,0,0.015280784,0,0.001528078,0.008404431,0,0,0.123137654,0,0,0,0.000509359,0.001528078,0,0,0,0,0,0,0,0,0.035018464,0.022666497,0.001782758,0,0.00012734,0.186807589,0.001655418,0,0.003310837,0.001273399,0.18591621,0.013116007,0.015662804,0,0,0,0,0,0,0,0,0,2007
3.471966453,43.2699,-88.72727,0.519093686,0,0.134801426,0,0.000127291,0,0,0.006364562,0,0,0.00305499,0,0,0.152240326,0,0.000127291,0.000254582,0.00101833,0.000763747,0.000127291,0,0,0,0.000127291,0,0,0,0.023294297,0.014511202,0.001272912,0,0.000509165,0.033223014,0,0,0.000763747,0.000763747,0.083884929,0.001145621,0.009292261,0,0,0,0,0,0,0,0,0,2007
3.236715743,43.41829,-88.94457,0.454348657,0,0.062523876,0,0.00012734,0,0,0.008659111,0,0,0.004456895,0,0,0.057939641,0,0,0,0.000764039,0.000764039,0,0,0,0,0,0,0,0.005984974,0.010951229,0.020247039,0.000764039,0.00012734,0.00038202,0.041130778,0.002292118,0,0.001782758,0.001018719,0.094995543,0.008277092,0.148350949,0,0,0,0,0,0,0,0,0,2007
2.7047113,43.33593,-88.85306,0.489163692,0,0.18600204,0,0.000127486,0,0,0.012876084,0,0,0.001019888,0,0,0.032891382,0,0.000382458,0,0.000764916,0.001529832,0,0,0,0.000254972,0.000254972,0,0,0.003187149,0.011983682,0.022565018,0.001147374,0,0.004334523,0.049847017,0,0,0.001657318,0.000254972,0.087327894,0.009943906,0.058898521,0,0,0,0,0,0,0,0,0,2007
3.216873822,43.25615,-88.94406,0.357652152,0,0.200025465,0,0,0,0,0.026865292,0,0,0.00381971,0,0,0.035650624,0,0,0,0.000509295,0.002164502,0.001018589,0.001273237,0,0,0.000127324,0,0,0.014514897,0.014896868,0.007894067,0.000127324,0,0.000254647,0.12223071,0.001527884,0,0.00140056,0.000763942,0.052711994,0.054112554,0.075375605,0,0,0,0,0,0,0,0,0,2007
3.940610462,43.3419,-89.12285,0.382412828,0,0.252099771,0,0,0,0,0.043140748,0,0,0.002036142,0,0,0.023415627,0,0.003054212,0,0.001654365,0.003563248,0,0,0,0,0.000381777,0,0,0.000254518,0.017179944,0.014380249,0.000890812,0,0,0.040595571,0,0,0.000890812,0,0.040977348,0.004072283,0.120641385,0,0,0,0,0,0,0,0,0,2007
4.172847624,43.33198,-89.30894,0.550986633,0,0.083131763,0,0,0,0,0.063017187,0,0,0.003437301,0,0,0.056015277,0,0.002673456,0,0.002036919,0.005346913,0.000254615,0,0,0,0,0,0,0.032463399,0.038192234,0.022406111,0.001909612,0,0,0.046339911,0.00050923,0,0.000891152,0.000127307,0.052450668,0.00101846,0.008147677,0,0,0,0,0,0,0,0,0,2007
2.517696473,43.44077,-89.3333,0.296970468,0,0.066827902,0,0,0.000509165,0,0.053335031,0,0,0.004837067,0,0,0.057790224,0,0.000509165,0,0.00203666,0.000509165,0,0,0,0,0,0,0,0.00814664,0.025712831,0.010819756,0,0,0,0.295188391,0.004327902,0,0.004837067,0.001782077,0.063645621,0.040224033,0.040733198,0,0,0,0,0,0,0,0,0,2007
4.568506202,43.61756,-89.2985,0.187802394,0,0.059332824,0,0.000127324,0.000127324,0,0.006238859,0,0,0.004838299,0,0,0.150878533,0,0.000127324,0,0.003437739,0,0,0,0,0,0,0.000509295,0.000254647,0.021135727,0.042908072,0.010313216,0.000509295,0,0,0.276419659,0.00280112,0.000127324,0.007130125,0.002673797,0.131398014,0.00280112,0.014896868,0,0,0,0,0,0,0,0,0,2007
5.675554453,43.76434,-89.30613,0.134216223,0,0.026614033,0.00012734,0,0,0,0.017190882,0,0,0.007385712,0,0,0.033490386,0,0.001782758,0.00012734,0,0,0,0.00025468,0,0,0.000891379,0,0.001273399,0.017318222,0.031580288,0.016936203,0.00038202,0,0.00025468,0.20565389,0.020883739,0.001655418,0.009041131,0.017827582,0.044696294,0.041003438,0.232140583,0,0,0,0,0,0,0,0,0,2007
7.238676422,43.47147,-89.11624,0.342326292,0,0.08373632,0,0,0,0,0.012980402,0,0,0.000381777,0,0,0.024433698,0,0,0.000254518,0,0.001018071,0,0,0,0,0,0,0,0,0.035505218,0.005981166,0.000127259,0,0.000127259,0.203359633,0,0,0.000890812,0.000254518,0.075846271,0.015780097,0.156782896,0,0,0,0,0,0,0,0,0,2007
8.08671792,43.3293,-89.519,0.410880367,0,0.10294305,0,0.000382214,0,0,0.010319786,0.000509619,0,0.001146643,0,0,0.083195312,0,0.000127405,0,0.001274048,0.00025481,0,0,0,0,0,0,0,0.000637024,0.032106001,0.044719072,0.007516881,0.001401452,0.00025481,0.094024717,0.012613072,0.00025481,0.002802905,0.001656262,0.128806217,0.004968786,0.019492929,0,0,0,0,0,0,0,0,0,2007
7.0971352,43.40723,-89.46268,0.180185916,0,0.065198013,0,0,0,0,0.018846301,0,0,0.002928817,0,0,0.048007131,0,0,0,0.003056157,0,0.00038202,0,0,0,0.00038202,0,0.00012734,0.000764039,0.043168216,0.02941551,0.009295811,0,0.00012734,0.29364574,0.020501719,0.000764039,0.00993251,0.00980517,0.114096524,0.054628804,0.059595059,0,0,0,0,0,0,0,0,0,2007
6.022236206,43.59702,-89.56999,0.250095505,0,0.043295556,0,0.00012734,0,0,0.010823889,0,0.00012734,0.00025468,0,0,0.091302687,0,0.00012734,0.000509359,0,0,0.000636699,0.00038202,0,0,0.00012734,0,0.000509359,0.001655418,0.037310582,0.010951229,0.000764039,0.00012734,0,0.277600917,0.013116007,0.001273399,0.012479307,0.01999236,0.067235451,0.028651471,0.050044569,0,0,0,0,0,0,0,0,0,2007
4.404888304,43.75591,-89.54317,0.44706332,0,0.062173525,0,0,0,0,0.011339024,0,0.00025481,0.004968786,0,0,0.013887119,0,0.0026755,0.001146643,0,0,0,0,0,0,0.00025481,0,0,0,0.028156453,0.009300548,0,0,0,0.227162696,0.016817429,0.001911071,0.013887119,0.016180405,0.031086763,0.002420691,0.022168429,0,0,0,0,0,0,0,0,0,2007
6.222080113,43.86148,-89.26108,0.147403259,0,0.051807536,0,0,0,0,0.007892057,0,0,0.001654786,0,0,0.051298371,0,0.001782077,0,0,0.00101833,0.000127291,0,0,0,0.000381874,0,0.000763747,0.000509165,0.05639002,0.007001018,0,0,0.000127291,0.308808554,0.02660387,0.001654786,0.01438391,0.023294297,0.046206721,0.03793279,0.129455193,0,0,0,0,0,0,0,0,0,2007
5.47436931,43.85779,-89.09835,0.268525592,0.000127324,0.070409982,0,0,0,0,0.131525337,0,0.000254647,0.00140056,0,0,0.058186911,0,0.002164502,0.000254647,0,0.00140056,0,0,0.000509295,0,0.000381971,0,0,0.001018589,0.022536287,0.005729565,0.000127324,0,0,0.136236313,0.002164502,0,0.004583652,0.006366183,0.063407181,0.02750191,0.113445378,0,0,0,0,0,0,0,0,0,2007
4.868687631,43.67826,-89.08662,0.215558951,0,0.035268653,0,0.000381971,0,0,0.060478737,0,0.000509295,0.009676598,0,0,0.059587471,0,0.001273237,0,0.001655208,0.000636618,0.000127324,0,0,0.000127324,0.000636618,0,0,0.015151515,0.026610644,0.010822511,0.000509295,0,0.005602241,0.153679654,0.005347594,0.000127324,0.005347594,0.003947033,0.091036415,0.038961039,0.170231729,0,0,0,0,0,0,0,0.000127324,0,2007
4.80811103,43.77884,-88.95562,0.502418534,0,0.045952138,0,0.024312627,0,0,0.082230143,0.000127291,0,0.00610998,0,0,0.065045825,0,0.019348269,0.000509165,0,0.046588595,0.033095723,0,0,0,0.000381874,0,0,0,0.014893075,0.005473523,0.000254582,0,0,0.088849287,0.000127291,0,0.000127291,0.000254582,0.037678208,0.00203666,0.011328921,0,0,0,0,0,0,0,0,0,2007
4.275276265,44.14833,-89.170734,0.046837215,0,0.047346315,0,0.000127275,0,0,0.026473209,0,0.00076365,0.000381825,0,0,0.013618429,0,0.001145475,0.000127275,0,0.000890925,0.000381825,0,0,0,0.000890925,0,0.000381825,0.115820288,0.070764923,0.004709177,0,0,0,0.343769887,0.159348352,0.016545755,0.01514573,0.044546264,0.013618429,0.044291714,0.012472954,0,0,0,0,0,0,0,0.00025455,0,2007
4.88846766,44.13362,-89.45336,0.345473068,0,0.112568445,0,0.002292118,0.003692856,0,0.010441869,0,0.001910098,0.008277092,0,0,0.083407615,0,0.072583726,0.021393098,0,0.070928308,0.00012734,0,0,0,0.00025468,0,0.00012734,0,0.024576595,0.007513052,0,0,0,0.142620655,0.015026105,0.004966255,0.003565516,0.021011079,0.015408124,0.001273399,0.003820196,0,0.00012734,0,0,0,0,0,0,0.00012734,2007
5.433722004,44.01425,-89.35772,0.289842159,0,0.050152749,0,0.000127291,0,0,0.005728106,0,0,0.001782077,0,0,0.080575356,0,0.003564155,0.000127291,0,0.000636456,0,0,0,0,0.000636456,0,0,0.001782077,0.01642057,0.002800407,0.000381874,0,0,0.314282077,0.010183299,0.001145621,0.009801426,0.009928717,0.041369654,0.078665988,0.045697556,0,0,0,0,0,0,0,0,0,2007
5.844123959,43.97647,-91.26987,0.155414013,0,0.078089172,0,0.000509554,0,0.001019108,0.030700637,0,0.022929936,0.002675159,0,0,0.073375796,0,0.000636943,0,0,0.001783439,0,0,0,0,0,0,0,0,0.055286624,0.17044586,0.076687898,0.017324841,0.001146497,0.201656051,0.001528662,0.000382166,0.001146497,0.01656051,0.057197452,0.001656051,0.001910828,0,0,0,0,0,0,0,0,0,2007
7.057036982,43.76466,-91.17654,0.044701987,0,0.04100866,0,0,0,0,0.00063678,0,0.001146205,0.003183902,0,0,0.069281712,0,0,0.000509424,0,0,0,0,0.000509424,0,0,0,0.000127356,0.000382068,0.04100866,0.039480387,0.00815079,0,0.00229241,0.423204279,0.002419766,0.000127356,0.00292919,0.011844116,0.199057565,0.027126847,0.009933775,0,0,0,0,0,0,0,0,0,2007
6.949376954,43.73244,-91.0942,0.096663271,0,0.050942435,0,0,0,0,0.001146205,0,0.000127356,0.002801834,0,0,0.061895059,0,0,0,0,0,0,0,0.000127356,0,0.000127356,0,0,0,0.036041773,0.026107998,0.001146205,0,0,0.557564952,0.001273561,0.000382068,0.002419766,0.003438614,0.124936322,0.002547122,0.001528273,0,0,0,0,0,0,0,0,0,2007
6.06250532,43.8783,-90.99676,0.325060456,0.000127275,0.078783251,0,0,0,0.00025455,0.000636375,0,0.000127275,0.00076365,0,0,0.102838233,0,0.0010182,0.0010182,0,0,0,0,0,0,0,0.000127275,0.000127275,0.000890925,0.030164185,0.06032837,0.016800305,0.00025455,0,0.238386152,0.003563701,0.000636375,0.002163676,0.005727377,0.109456536,0.001909126,0.002927326,0,0,0,0,0,0,0,0,0,2007
5.435467205,43.53796,-91.1177,0.083949045,0,0.05566879,0,0,0.000127389,0,0.000254777,0,0,0.000509554,0,0,0.062547771,0,0,0,0,0,0,0,0,0,0.000127389,0,0,0,0.021783439,0.002929936,0,0,0,0.604076433,0.000127389,0,0.001783439,0.006242038,0.135923567,0.001528662,0.002929936,0,0,0,0,0,0,0,0,0,2007
5.58762312,43.55728,-90.96722,0.228760667,0,0.150808814,0,0,0,0,0.005604382,0,0,0.005222265,0,0,0.134250414,0,0,0,0,0.000509489,0,0,0,0,0,0,0,0,0.037065342,0.017322634,0.000127372,0,0,0.243026366,0.000382117,0,0.000764234,0.000764234,0.152846771,0.000636862,0.001783212,0,0,0,0,0,0,0,0,0,2007
5.605618226,43.65351,-90.91684,0.246657328,0,0.148987648,0,0,0,0,0.001018719,0,0,0.001400739,0,0,0.157901439,0,0.001018719,0,0,0,0,0,0,0,0,0,0,0,0.051190628,0.030179549,0.000509359,0,0.00025468,0.055392843,0.00012734,0,0.00012734,0.003056157,0.258627276,0,0.00025468,0,0,0,0,0,0,0,0,0,2007
3.003204288,44.30188,-89.34497,0.026614033,0,0.004711575,0,0.001528078,0,0,0.00025468,0,0.00012734,0.000636699,0,0,0.190882465,0,0.000764039,0,0,0.001146059,0,0,0,0,0.00025468,0,0,0,0.030688909,0.001146059,0,0,0,0.355278238,0.126066471,0.017445562,0.028014771,0.046733732,0.036419203,0.016044824,0.011205909,0,0,0,0,0,0,0,0,0,2007
2.708050201,44.332,-89.60764,0.06935607,0,0.025833545,0,0.002417918,0,0,0.004072283,0,0.000763553,0.004199542,0,0,0.02417918,0,0.001527106,0.002799695,0,0.000763553,0.002545177,0.000254518,0,0,0.000509035,0,0.000127259,0,0.026978875,0.009798931,0,0,0,0.106388394,0,0.000381777,0.003817765,0.176635276,0.024560957,0.001781624,0.023924663,0,0,0,0,0,0,0,0,0,2007
5.81039221,43.79714,-90.04508,0.164097337,0,0.073639954,0,0.000637024,0,0.000509619,0.025480953,0,0.003439929,0.001401452,0,0.000509619,0.047012358,0,0.006497643,0.000382214,0,0.000509619,0,0.00025481,0,0,0.00025481,0,0.000127405,0.015670786,0.048286406,0.056312906,0.034908906,0.02191362,0.001274048,0.244234934,0.006625048,0.003439929,0.008663524,0.029048286,0.049687858,0.056312906,0.030449739,0,0,0,0,0,0,0,0,0,2007
4.521788577,43.78883,-90.16184,0.438328236,0,0.055810398,0,0,0,0,0.000254842,0,0,0.001146789,0,0,0.057594292,0,0,0.000127421,0,0,0.000127421,0,0,0,0,0,0,0,0.029943935,0.016819572,0.000127421,0,0,0.262614679,0.019750255,0.001911315,0.000764526,0.001656473,0.073012232,0.004841998,0.002166157,0,0,0,0,0,0,0,0,0,2007
5.244389025,43.78925,-90.29337,0.049637266,0,0.016291205,0,0.000127275,0,0,0.001654576,0,0,0.003690976,0,0,0.127147766,0,0,0,0,0.0005091,0,0,0,0,0,0,0,0,0.027745959,0.01565483,0,0,0,0.245259005,0.0015273,0,0.005600102,0.003436426,0.239913453,0.004072801,0.005600102,0,0,0,0,0,0,0,0,0,2007
5.894402834,43.87982,-90.28612,0.331550802,0,0.08810797,0,0,0.001273237,0,0.019989814,0,0.000127324,0.026992615,0,0,0.167430609,0,0.001018589,0.000127324,0,0,0,0,0,0,0,0,0,0,0.019989814,0.026865292,0.004201681,0,0,0.166921314,0.002164502,0.000381971,0.000763942,0.002164502,0.080977846,0.002673797,0.003310415,0,0,0,0,0,0,0,0,0,2007
5.655991811,43.90224,-90.45183,0.209722576,0,0.06273861,0,0,0.000127259,0,0.003945024,0.001018071,0,0.012725884,0,0,0.076609824,0,0.004072283,0,0,0.001781624,0,0,0.000381777,0,0.001018071,0,0,0.000127259,0.042504454,0.015780097,0.000127259,0,0,0.366505472,0.003435989,0.000636294,0.002926953,0.004581318,0.137312293,0.003945024,0.008526343,0,0,0,0,0,0,0,0,0,2007
6.255750042,43.9048,-90.61536,0.074748504,0,0.016681523,0,0,0,0,0,0,0,0.004711575,0,0,0.085827072,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020119699,0.006112314,0.00012734,0,0,0.571628677,0.002801477,0.001018719,0.001146059,0.001400739,0.11778938,0.001146059,0.000509359,0,0,0,0,0,0,0,0,0,2007
7.453561872,43.93246,-90.87334,0.192645375,0,0.128896806,0,0,0,0,0.009288714,0,0.001654154,0.011960809,0,0.000508971,0.034610001,0,0.001526912,0,0,0.000508971,0,0,0,0,0,0,0,0,0.022394707,0.036391398,0.001272427,0,0,0.325232218,0.00814353,0.000636213,0.004071765,0.041990075,0.105484158,0.007125588,0.007252831,0,0,0,0,0,0,0,0,0,2007
6.551794366,44.04866,-90.86166,0.191519165,0,0.134088883,0,0,0,0,0,0,0,0.002546797,0,0,0.024576595,0,0,0,0,0,0,0,0.00012734,0,0,0,0,0,0.046479053,0.01018719,0.00012734,0,0,0.457150134,0.006112314,0.000509359,0.002801477,0.020374379,0.064943334,0.00038202,0.002801477,0,0,0,0,0,0,0,0,0,2007
6.938284484,44.17887,-90.82261,0.206264324,0,0.145021645,0,0,0,0,0.000127324,0,0,0.003055768,0,0,0.01426025,0,0,0,0,0,0,0,0,0,0,0,0.001909855,0,0.062643239,0.008658009,0.000763942,0,0,0.332951362,0.093200917,0.016806723,0.005092946,0.029157117,0.035014006,0.011586453,0.013496308,0,0,0,0,0,0,0,0,0.000509295,2007
5.299566586,44.3649,-90.82106,0.117647059,0,0.064298447,0,0,0,0.00140056,0.006238859,0,0.000636618,0.005092946,0,0,0.105933282,0,0.001018589,0,0,0.000763942,0,0,0.000509295,0,0.000127324,0.000127324,0,0.000891266,0.06684492,0.007639419,0.000254647,0,0,0.4763178,0.009167303,0.002546473,0.008530685,0.029284441,0.033231474,0.003565062,0.006238859,0,0,0,0,0,0,0,0,0,2007
5.064176061,43.64513,-89.76848,0.022408964,0,0.05398523,0,0.000891266,0,0,0.017188694,0.000254647,0.000636618,0.00140056,0,0,0.012350395,0,0.003565062,0,0,0.000509295,0,0.000127324,0,0,0,0,0.000254647,0.027629234,0.095365419,0.046218487,0.009294627,0.000509295,0.001018589,0.368856634,0.103641457,0.042653425,0.012477718,0.024828113,0.066208302,0.013496308,0.005092946,0,0,0,0,0,0,0,0,0,2007
4.980176087,43.81853,-89.83751,0.110502864,0,0.094844048,0,0.007256525,0,0,0.007256525,0,0.000127307,0.004201146,0,0,0.066199873,0,0.001782304,0.000254615,0,0.00050923,0.000254615,0,0,0,0,0,0,0.000127307,0.060980267,0.014385742,0.000763845,0,0.000127307,0.310630172,0.023679185,0.051304901,0.026098027,0.066454488,0.035009548,0.004837683,0.00547422,0,0,0,0,0,0,0,0,0,2007
4.345751579,43.80093,-89.69327,0.415351324,0,0.024694501,0,0.000636456,0,0,0.018202648,0,0.00203666,0.003691446,0,0,0.020621181,0,0.045188391,0.019220978,0,0,0.000509165,0,0,0,0,0,0.000254582,0,0.034368635,0.005600815,0,0,0,0.240071283,0.002800407,0.00203666,0.007001018,0.027113035,0.022148676,0.000763747,0.002545825,0,0,0,0,0,0,0,0,0,2007
2.028148247,44.45522,-89.48816,0.149605297,0,0.033104151,0,0.013623631,0,0,0.022918258,0,0.003947033,0.006366183,0.000381971,0,0.079322638,0,0.069900688,0.089763178,0,0.116755793,0.001145913,0.000127324,0.000763942,0,0.000254647,0,0.000636618,0.000127324,0.063916476,0.033868093,0.008403361,0.005602241,0.000127324,0.218742042,0.017570665,0.005984212,0.001909855,0.015915457,0.010949834,0.003692386,0.00280112,0,0.000636618,0,0,0,0,0,0,0,2007
3.034952987,44.39929,-89.29981,0.11567829,0,0.019470603,0,0.001654365,0,0,0.011962331,0,0.006362942,0.002672436,0,0,0.119877832,0,0.001018071,0,0,0.001018071,0,0,0,0,0.000254518,0,0,0.006744719,0.046958514,0.003690506,0,0,0,0.481674726,0.027615169,0.008653601,0.012344108,0.02532451,0.030669382,0.020997709,0.011198778,0,0,0,0,0,0,0,0,0,2007
1.435084525,44.78457,-89.4475,0.334481439,0,0.063145809,0,0.000127567,0.000127567,0,0.015690777,0,0.00140324,0.007781605,0.000127567,0,0.100905728,0,0.021431305,0.000255135,0,0.002041077,0.000382702,0,0.001530808,0.000127567,0.000382702,0,0,0,0.031764256,0.021814007,0.00140324,0.000510269,0,0.285878301,0.001020538,0.004337288,0.004847557,0.004082153,0.035973976,0.016456181,0.003699451,0,0.000255135,0,0,0,0,0,0.000127567,0.000127567,2007
1.193922468,45.01711,-88.38943,0.40456458,0,0.070381232,0,0.000382507,0.000127502,0,0.02970802,0,0,0.003187556,0,0,0.089251562,0,0.022185388,0,0,0.001020018,0.000892516,0,0.000765013,0,0.001402525,0,0,0.000382507,0.032385567,0.003187556,0.000382507,0,0.000255004,0.170980492,0.001912533,0.004462578,0.003187556,0.003952569,0.033788091,0.103786816,0.006502614,0,0,0,0,0,0,0,0,0,2007
0.955511445,44.85664,-88.40033,0.276129854,0,0.043793762,0,0.000381922,0,0,0.010184596,0,0,0.010566518,0,0,0.1281986,0,0.006238065,0,0,0,0.00101846,0,0,0,0.000763845,0,0,0.012858052,0.040992998,0.002164227,0,0,0.000127307,0.227371101,0.040356461,0.010439211,0.005219605,0.013749204,0.029789943,0.105410567,0.010057288,0,0,0,0,0,0,0,0,0,2007
1.774952351,44.73044,-88.68205,0.286405295,0,0.160386965,0,0.000127291,0,0,0.020366599,0,0,0.005855397,0,0,0.155677189,0,0.003182281,0,0,0.00101833,0.000127291,0,0.000127291,0,0.00101833,0.000509165,0,0.000254582,0.025076375,0.01336558,0.000763747,0,0.000636456,0.200738289,0.001527495,0.002291242,0.004327902,0.000763747,0.043660896,0.02049389,0.026094705,0,0,0,0,0,0,0,0,0,2007
2.45530618,44.77341,-88.72079,0.290934556,0,0.029029794,0,0,0.000636618,0,0.032467532,0,0,0.006493506,0,0,0.282913165,0,0.000509295,0.000254647,0.000509295,0.000254647,0.000127324,0,0.000509295,0,0.000381971,0,0.000254647,0.000127324,0.041507512,0.00522027,0.000127324,0,0,0.150623886,0.008276038,0.006366183,0.002546473,0.004201681,0.032212885,0.09332824,0.001909855,0,0,0,0,0,0.000127324,0,0,0,2007
3.27336401,44.80518,-89.18797,0.073720397,0,0.038706392,0,0,0.001273237,0,0.002291826,0,0,0.007639419,0,0,0.049656226,0,0.000127324,0,0,0,0.000381971,0,0.000509295,0,0.001655208,0,0,0.000509295,0.043035396,0.00140056,0,0,0,0.43837535,0.020753756,0.038324421,0.009931245,0.005602241,0.032340209,0.195059842,0.016552075,0.000254647,0,0,0,0,0,0,0,0,2007
2.282382386,45.11085,-87.79082,0.273930754,0,0.052316701,0.00101833,0.000127291,0,0,0.056008147,0,0,0.017057026,0,0,0.079302444,0,0.007764766,0,0,0.001527495,0.000127291,0,0,0,0.000381874,0,0,0.000254582,0.04913442,0.013110998,0.000254582,0,0.000254582,0.160132383,0.010056008,0.000127291,0.009674134,0.00712831,0.068355397,0.143711813,0.00610998,0,0,0,0,0,0,0,0,0,2007
1.064710737,45.10945,-88.06686,0.269509866,0,0.032081477,0,0.000127307,0,0,0.029153405,0,0.00050923,0.003691916,0,0,0.250795672,0,0.004583068,0,0.00050923,0,0.000763845,0,0,0,0,0,0,0.000381922,0.037683004,0.009420751,0,0,0.000127307,0.128580522,0.004328453,0.001145767,0.002546149,0.004073838,0.026989179,0.174283896,0.007383832,0,0,0,0,0,0,0,0,0,2007
1.568615918,45.21214,-88.61105,0.082580481,0,0.040335921,0,0.000127243,0.002672096,0,0.012215295,0,0,0.047207024,0,0,0.013360478,0,0.008270772,0.037282097,0,0.000890699,0.011197353,0,0.00190864,0,0.00814353,0,0.000127243,0.000254485,0.050769818,0.003690037,0,0,0,0.383509352,0.023667133,0.030919964,0.010179412,0.006743861,0.006362133,0.194299529,0.006107647,0.002672096,0,0,0,0,0,0,0,0,2007
4.301358732,45.16758,-88.90753,0.050050942,0,0.003820683,0,0,0,0,0.00356597,0,0,0.001528273,0,0,0.122516556,0,0,0,0,0,0,0,0.004712175,0,0.001910341,0,0,0.000127356,0.038588895,0.001910341,0,0,0,0.539225675,0.01171676,0.021523179,0.029419256,0.005603668,0.045466123,0.04623026,0.010952624,0,0,0,0,0,0,0,0,0,2007
2.451005098,45.13792,-89.20892,0.086452763,0,0.028011204,0,0,0.005984212,0.000127324,0.040106952,0,0,0.228036669,0,0,0.062006621,0,0.039852305,0.195187166,0.000254647,0.033231474,0.033995416,0,0.005856888,0,0.001527884,0,0,0.002546473,0.044308633,0.01706137,0.000636618,0.000381971,0.000254647,0.094983448,0.003565062,0.005984212,0.001527884,0.007257448,0.009803922,0.017952636,0.010695187,0,0,0,0,0,0,0,0,0,2007
3.80999028,45.15545,-89.46665,0.067091025,0,0.021260344,0,0,0.00050923,0.000127307,0.00649268,0,0,0.007893062,0.000254615,0,0.052068746,0,0.00101846,0.00050923,0,0,0,0,0.002928071,0,0.000891152,0,0,0.000127307,0.042138765,0.004583068,0,0,0,0.558497772,0.003437301,0.012094208,0.006238065,0.009166136,0.020241884,0.039210694,0.015786123,0,0,0,0,0,0,0,0,0,2007
3.761200116,45.16463,-89.64159,0.117392412,0,0.035014006,0,0.000127324,0.000509295,0.000127324,0.001655208,0.000127324,0.002037179,0.016934046,0,0,0.130506748,0,0.005729565,0.001655208,0,0.003565062,0.000127324,0.000891266,0.002419149,0,0.003055768,0,0.000127324,0.034886682,0.081232493,0.046982429,0.005856888,0.003055768,0.000127324,0.255156608,0.019735167,0.020244461,0.004710975,0.020499109,0.038324421,0.050802139,0.034250064,0,0,0,0,0,0,0,0,0,2007
3.044522438,45.01542,-89.73705,0.170145075,0,0.030033087,0,0.000127259,0.000763553,0.000890812,0.002799695,0,0.000254518,0.016798167,0,0,0.215321965,0,0.001908883,0.00114533,0,0,0.000127259,0,0.000763553,0,0.000763553,0,0,0,0.01870705,0.003690506,0,0,0,0.306693815,0.020997709,0.023033851,0.002799695,0.003181471,0.031432935,0.069737847,0.004835836,0,0,0,0,0,0,0,0,0,2007
